ad_id,title,price,lat,lon,Provinsi,Kota/kabupaten,Kecamatan,Luas_bangunan,Luas_tanah,Kamar_tidur,Kamar_Mandi,parameter-external_source_url,Tipe,Fasilitas,Lantai,description
945107180,Rumah lokasi sangat strategis di Kebayoran Baru Jakarta Selatan,9900000000.0,-6.248,106.797,Jakarta D.K.I.,Jakarta Selatan,Kebayoran Baru,280,210,4,3,https://www.lamudi.co.id/properti/41032-73-f5016b5913f3-335e-19e00e4-903e-7628?i=AI-d1GQ,rumah,,,"Rumah lokasi selangkah ke area komersial Blok M, Panglima Polim Raya, Blok M Plaza. Hanya 10 menit ke RS Pertamina dan gelanggang olahraga Bulungan.  Lokasi hanya selangkah ke tranportasi stasiun MRT, Trans Jakarta.   Rumah menghadap Utara, saat ini berfungsi sebagai silent office dengan kondisi : - 1 Ruang Meeting - 2  Ruang Studioa - 2 Ruang kerja dilantai 1 & 2 - 1 Ruang Multi Fungsi - CCTV - Air dengan system filtrasi   *MD"
945107109,"Dijual rumah Jl Bendi Tanah Kusir Jakarta Selatan Lingkungan aman, nyaman, tenang dan strategis",4500000000.0,-6.236,106.78,Jakarta D.K.I.,Jakarta Selatan,Kebayoran Lama,200,265,5,3,https://www.lamudi.co.id/properti/41032-73-2691a2cd9cda-53c5-19e00f4-b6f7-7497?i=AI1b5Bo,rumah,garasi,2,"Dijual rumah Jl Bendi Tanah Kusir Jakarta Selatan Lingkungan aman, nyaman, tenang dan strategis.  Ke Pondok Indah Mall 3 Km. Ke Gandaria city 2,5 Km  Bangunan sebagian tingkat  Luas tanah 265 meter Luas bangunan 200 meter Surat SHM  Kamar tidur  5 plus 1 Kamar mandu 3 plus 1 Dapur  Air jetpum, wika jaringan PAM sdh tersedia Listrik 5.500 W Carport 3 Mobil  Harga 4,5 milyar nego  HKS 05"
942965923,Rumah Murah Strategis Di Bendi Tanah Kusir Jakarta Selatan Dekat MRT Lebak Bulus,2400000000.0,-6.247,106.776,Jakarta D.K.I.,Jakarta Selatan,Kebayoran Lama,197,147,4,3,https://www.lamudi.co.id/properti/41032-73-695a6b029fc4-2075-19c3b9a-8c95-7b8f?i=LWQhwg,rumah,,,"Rumah Murah lokasi super strategis di Bendi Tanah Kusir Kebayoran lama, Jakarta Selatan.  Luas tanah 147m² Luas bangunan 197m² Kamar Tidur: 4 Kamar Mandi: 3 Laundry Room / Gudang: 1 Air: PDAM Sertifikat: SHM (Sertifikat Hak Milik)  Keunggulan Lokasi: Dekat Stasiun Kebayoran Lama Dekat Mall Gandaria City dan Pondok Indah Mall Akses jalan mudah, lingkungan ramai dan strategis.  Harga 2,4 M nego"
944778196,Harga Hampir NJOP RUmah Mewah di Kuningan Jakarta Selatan,33500000000.0,-6.227,106.829,Jakarta D.K.I.,Jakarta Selatan,Setia Budi,385,504,5,3,https://www.lamudi.co.id/properti/41032-73-eca185afc7b-1d10-19dbdd8-a457-76c6?i=P1_LMg,rumah,,2,"Lokasi		:  Jl. Karang Asem   Kuningan Timur, Setiabudi, Jak Sel  o	L.Tanah	       	:  504 m2 o	L.Bangunan	:  385 m2  o	Kamar Tidur	:  5 o	Kamar Mandi	:  3 o	Garasi		        :  2 mobil o Carport           : 2 mobil o	Listrik	         	:  6600 o	Air			        :  PAM o	Telepon		    :  1 line o	Sertifikat		:  Hak Milik  NJOP 31 an M   Harga 33.5M nego   Segera Hubungi  Firman"
943491489,Rumah Di Cilandak Akses Super Strategis Dekat Kemana mana,3840000000.0,-6.291,106.799,Jakarta D.K.I.,Jakarta Selatan,Cilandak,198,105,6,5,https://www.lamudi.co.id/properti/41032-73-f70d27c10595-79cc-19ca1d5-8766-76d2?i=frleGQ,rumah,"ac, garden, garasi",3,"*Hunian Modern Kontemporer Di Cilandak akses strategis*   Spesifikasi unit: - LT 105-253m² - LB 198m² - KT 5+1 || KM 4+1 - Harga 3,84m  Fasilitas: - one gate system  - Jogging track  - Taman  Bonus: - Smart Door Lock  - Canopy    Cilandak Jakarta Selatan  - 10 Menit - Akses tol JORR  - 10 Menit - Cilandak Town Square  - 13 Menit - MRT Fatmawati  - 13 Menit - RS Fatmawati"
944829450,DIJUAL RUMAH BRANDNEW MURAH  DI CLUSTER SIERRA SERENIA HILLS LEBAK BULUS JAKARTA SELATAN,5150000000.0,-6.303,106.781,Banten,Tangerang Selatan Kota,Ciputat Timur,204,104,4,5,https://www.lamudi.co.id/properti/41032-73-ac71422f2564-3e3c-19dc810-bf0e-7227?i=PKvcOw,rumah,"ac, garden",3,"Dijual Rumah Brandnew Murah Di Cluster Sierra Serenia Hills  SPESIFIKASI:  Bangunan 3 Lantai Luas Tanah: 104 m² Luas Bangunan: 204 m²  Kamar Tidur: 3+1 Kamar Mandi: 4+1 Carport : 2 Mobil Storage : 2  Multi Function Room Lantai 1 Wet & dry Kitchen Service Area Posisi Hook  OPEN PRICE: 5,15 Miliar (NEGO)  SELLING POINT:  - ±3–5 menit ke Lebak Bulus - ±5 menit ke Stasiun MRT Lebak Bulus - ±5–7 menit ke Poins Square - ±7–10 menit ke Pondok Indah Mall - ±5 menit ke akses Tol JORR - ±10 menit ke kawasan TB Simatupang - ±10–15 menit ke RSUP Fatmawati - ±10 menit ke sekolah internasional sekitar Cilandak–Lebak Bulus   Dapatkan Best Deal Dan Hadiah Menarik Dengan Menghubungi :  Rifki Abdat S.S PT. Arbie Propertindo Konsultan"
944279691,Rumah Terbaik Dekat Citos dekat CBD Simatupang,4000000000.0,-6.291,106.799,Jakarta D.K.I.,Jakarta Selatan,Cilandak,254,79,5,5,https://www.lamudi.co.id/properti/41032-73-6a59c60505bd-ed3f-19d5b4c-bff2-7450?i=ALSTWNk,rumah,"ac, garasi, garden",2,"Hunian berkonsep *Double decker* di kawasan elite Jakarta Selatan  Architect By Denny Gondo (Arsitek Terbaik Indonesia)  Spesifikasi unit: - LT 79-159m² || LB 254-357m² - 4+1 KT || 4+1 KM - 3-5 Carport  - Private Balcon connected - Double Decker (Jadi DI Atas Jalan Depan Rumah Ada Taman Bersama Dan Joging Track) - FuLL Smart home Shystem - instalasi listrik: Underground - 4400VA - Ruang Fitness - Ruang Serbaguna - Parkir Area - High Ceiling - Lingkungan Premium - Nyaman, Private, Pinggir jalan raya.  Start from 4M-5M   Lokasi: Cilandak - Jakarta Selatan  - 5 Menit to CBD Simatupang  - 10 Menit to Cilandak Town square  - 10 Menit to HighScope school  - 10 Menit to Siloam - 12 Menit to MRT"
945106256,Rumah di Permata Hijau lokasi sangat strategis di Jakarta Selatan,35000000000.0,-6.223,106.783,Jakarta D.K.I.,Jakarta Selatan,Kebayoran Lama,750,660,4,4,https://www.lamudi.co.id/properti/41032-73-60661478fbf3-6540-19e00d9-b353-7700?i=AISJA78,rumah,,,"Lokasi property hadap Utara, hanya 15 menit ke area perkantoran di Sudirman, Thamrin, SCBD,  10 menit ke Mall Senayan City, Plaza Senayan, RS Siloam Semanggi, 10 menit ke Mall Pondok Indah dan Gandaria City.   For Sale/For Rent:  Jl. Permata Berlian, Permata Hijau Jakarta Selatan.   Luas Tanah      : 660 m2 Luas Bagunan : +/- 750 Sertifikat Hak Milik   Fasilitas : 4 Kamar Tidur + KM 1 Toilet 1 Ruang Kerja  R Tamu R Keluarga R Makan R Multifungsi Garasi 2 mobil Carport 6 mobil  Listrik 7700W Telpon 1 line Swimming Pool  R. Bilas 2 KT pembantu 1 Gudang.    *MD"
927366765,DIJUAL RUMAH SIAP HUNI PANCORAN DEKAT STASIUN LRT STRATEGIS SEKALI,3400000000.0,-6.255,106.842,Jakarta D.K.I.,Jakarta Selatan,Pancoran,200,81,5,4,https://www.lamudi.co.id/properti/41032-73-5729429c41b2-f5c0-197f6ea-ad82-78b8?i=AK7vdtQ,rumah,"garden, garasi",,"Rumah Dijual Siap Huni Dalam Cluster Di Pancoran Jakarta Selatan, Terdapat 18 Unit Didalamnya, Lokasi Premium Dan Strategis Akses 2 Mobil, Dekat Dengan Pusat Bisnis Perkantoran Dan Transportasi Umum.     Spek  Bangunan 3 Lantai (indent)  Land Area: 81-93 Meter2  Building Area: 200Meter2  Bedrooms: 4+1  Bathrooms: 4  Carport: 2 Cars  Price: 3.4 sd 3.5 Miliar (Nego)     Technical Specifications:  - Chicken Claw Foundation   - Hebel Brick Wall, Plaster And Finishing   - Sills And Doors Chamfer Wood   - Aluminum Windows   - Light Steel Roof Truss  - Gypsum Ceiling   - 4400 Watt Electricity Power   - Jet Pump Well Fresh Water   - Granite Floor   - Roof Kanmuri Roof Tiles     Selling Point   Bebas Banjir   Lokasi Strategis   550 meter ke Gedung Sampoerna Academy/ Apartemen Lavenue  1 Km ke Patung Pancoran   1 Km ke Halte Bus Trans Jakarta  1 Km Ke Stasiun LRT Pancoran  1.7 Km ke Tol Tebet 2  2 Km ke Stasiun KRL Cawang  Dekat Pusat Perkantoran  Dekat Dengan Mall  Dekat Dengan Rumah Sakit     Info lebih lanjut hub  Haryo"
929850168,Rumah Pancoran 3 Lantai Ready Stock Cluster Dekat Stasiun LRT Strategis,3400000000.0,-6.247,106.841,Jakarta D.K.I.,Jakarta Selatan,Pancoran,200,84,5,4,https://www.lamudi.co.id/properti/41032-73-6979861fe63-b2a6-197f622-986d-76ea?i=dKYjDg,rumah,"garden, garasi",3,"Dijual Rumah Strategis Dalam Cluster Di Pancoran Jakarta Selatan, Lokasi Premium Akses 2 Mobil, Dekat Dengan Pusat Bisnis Perkantoran Dan Transportasi Umum LRT.      Spek  Land Area: 81-89 Meter   Building Area: 200Meter   Bedrooms: 4+1   Bathrooms: 4   Carport: 2 Cars   Price: 3.4-3.5 Miliar (Nego)      Spek Bangunan  - Chicken Claw Foundation   - Hebel Brick Wall, Plaster And Finishing   - Sills And Doors Chamfer Wood   - Aluminum Windows   - Light Steel Roof Truss   - Gypsum Ceiling - 4400 Watt Electricity Power   - Jet Pump Well Fresh Water   - Granite Floor   - Roof Kanmuri Roof Tiles      Selling Point   Bebas Banjir   Lokasi Strategis   Dekat Dengan Tol Tebet 2   Lokasi Seberang Gedung Bpjs Kesehatan   Dekat Dengan Gedung Sampoerna Academy   Dekat Pusat Perkantoran   Dekat Dengan Lrt   Dekat Dengan Stasiun Krl   Dekat Dengan Mall Dekat   Dengan Rumah Sakit     Info Lanjut Hub  Haryo"
931682479,Rumah Dijual Di Kebagusan Cluster Ada Kolam Renang Strategis,2000000000.0,-6.301,106.828,Jakarta D.K.I.,Jakarta Selatan,Pasar Minggu,120,75,3,4,https://www.lamudi.co.id/properti/41032-73-b934b25d0267-5f12-1999ad3-929c-7f5f?i=T2aoTQ,rumah,"garasi, swimmingpool",2,"DIJUAL RUMAH DAERAH KEBAGUSAN, PASAR MINGGU,JAKARTA SELATAN     Spek  -Luas tanah 75 m2  -Luas bangunan 120 m2  -Kamar tidur 3  -Kamar mandi 4  -Carport  -Listrik 2200Watt     Legalitas  -SHM, IMB dan PBB     Fasilitas Cluster  One Gate Sistem  Security 24 jam + CCtv  Kolam Renang  Gazebo / Mushola  Parkir Tamu     Selling Point:  -Dekat dengan jalan raya  -Akses mudah  -Bebas Banjir  -Dekat Mall AEON Tanjung Barat  -Dekat Stasiun Tanjung Barat  -Fasilitas lengkap  -Dekat dengan tol TB Simatupang     Harga IDR 2 Milyar (nego)     Info Lanjut Hub"
945105926,Dijual rumah strategis Permata Hijau II,3800000000.0,-6.229,106.774,Jakarta D.K.I.,Jakarta Selatan,Kebayoran Lama,120,270,3,2,https://www.lamudi.co.id/properti/41032-73-7a3524eb7e4c-af3c-19e00c1-8347-77a0?i=APfAYv0,rumah,,,"Cocok untuk usaha maupun hunian.  Strategis posisi di HUK Hitung tanah, bonus rumah lama kokoh, layout plong"
945105888,Rumah Mewah 2 Lantai Dengan Halaman Luas Di Pondok Labu Jakarta Selatan,26000000000.0,-6.308,106.805,Jakarta D.K.I.,Jakarta Selatan,Cilandak,500,1910,6,4,https://www.lamudi.co.id/properti/41032-73-6efbfa45d13f-bfa7-19e00cf-b58d-7571?i=ALm7-Gc,rumah,"garden, garasi",2,"Rumah 2 lantai dengan lahan sangat luas di kawasan Pondok Labu, Jakarta Selatan. Cocok untuk hunian eksklusif, private residence, maupun investasi jangka panjang.  Luas Tanah / Bangunan: 1.910 / 500 m² Kamar Tidur: 6 Kamar Mandi: 4 Jumlah Lantai: 2 Garasi: 2 Mobil Carport: 6 Mobil Sertifikat: SHM  Keunggulan:  Halaman dan lahan sangat luas Area parkir besar Cocok untuk rumah keluarga besar Lokasi premium Jakarta Selatan  Harga: Rp 26 M (nego)"
940708670,Rumah di Kartika Utama Pondok Indah Dekat PIM,6300000000.0,-6.269,106.781,Jakarta D.K.I.,Jakarta Selatan,Cilandak,200,147,4,3,https://www.lamudi.co.id/properti/41032-73-76c83c9dfb17-cd7a-4c8401e3-831f-43a4?i=PI1NqQ,rumah,,,"Di Jual Rumah mungil di Alam Segar Pondok Indah Dekat Ke PIM  Luas Tanah 136 m2 Luas Bangunan 200 m2 Rumah 2,5 Lantai Dimensi 18,5 X 8 m Orientasi Hadap Selatan  Sertifikat: SHM Kamar Tidur 4 + 1 Kamar Mandi 3 + 1 Dapur Kitchen Set Material Lantai Keramik Milan Daya Listrik 3500 Watt Carport 2 Mobil Sumber Air: PAM dan Sumur Bor   AP/ NKI"
944605720,Dijual Rumah Strategis Harga Menarik Di Pondok Pinang,23500000000.0,-6.282,106.779,Jakarta D.K.I.,Jakarta Selatan,Cilandak,646,554,5,4,https://www.lamudi.co.id/properti/41032-73-2ee81011a95a-5b2e-6efc077e-aff7-4f7c?i=AJc2P60,rumah,"swimmingpool, garden",,"21APPS5735 EKO Dijual Rumah Strategis Harga Menarik Di Pondok Pinang LT: 554 Meter, LB: 646 Meter, Lantai: 3, Arah: Barat, Listrik:7600 Watt, Kamar Tidur: 5, Kamar Mandi: 4, Carport: 2, Sumber Air: PAM, Sertifikat: SHM, Fasilitas Lain: Gudang, Kolam Renang, Harga: Rp 23,5 M Untuk lihat Lebih jelas, silahkan langsung ke lokasiKami Juga tersedia listing di : Kebayoran Height,Kebayoran Terrace, Kebayoran Harmoni,Kebayoran Essence,Kebayoran View,Kebayoran Terrace,Kebayoran Villas,Kebayoran Village, Emerald Terrace,Emerald Garden,Emerald Residence, Emerald Town House, Emerald View, Discovery Cielo,Discovery Tera,Discovery Fiore,Discovery Conserva,Discovery Eola,Discovery Serenity,Discovery Aluvia,Graha Taman ,Rajawali,Maleo,Kucica,Flamingo,Kasturi,Kasuari,Mertilang,Senayan,Taman Permata Bintaro Sektor 9,Puri Bintaro,Menteng Bintaro,Cikini,Cimandiri,Riverpark ,Puyuh Barat,PuyuhTimur, Perkici,Pisok,Puter,Mandar,Camar,Kuricang,Pinguin,Merpati,Cendrawasih,Garuda,Merak,parkit,Kutilan g,Kenari,kepodang,Wallet,Manyar,Perkutut,Tekukur,Veteran,Pesanggrahan,Bumi Bintaro Permai. ID: 281532"
941261767,Dijual Rumah Modern Classic di Lebak Bulus Raya,15500000000.0,-6.303,106.781,Banten,Tangerang Selatan Kota,Ciputat Timur,684,600,4,4,https://www.lamudi.co.id/properti/41032-73-368e484543f1-d1dc-19ae553-81c4-7445?i=AJmT-LI,rumah,"garasi, swimmingpool, garden",2,"Di jual cepat rumah *Lebak Bulus raya*  modern classic siap huni bisa peruntukan untuk : zona usaha, perkantoran, resto akses pinggir jalan,  di area premium dekat dengan MRT fatmawati dan Lebak bulus. lokasi sangat strategis. Jakarta selatan   Spesifikasi :  Legalitas : SHM Luas tanah : 600m2 Luas bangunan : 684 m2 Kamar tidur : 4  Kamar mandi : 4  Ruang Serbaguna : 1  Kamar pembantu : 2 Kamar mandi pembantu : 1 Dapur bersih ( kitchen set)  Dapur kotor  Kolam renang  Taman depan & belakang  Service area  Gudang  Pos security  Garasi :  2 mobil Carport : 7 mobil  Listrik : 11.000 watt  *Turun Harga :  15,5 M ( Nett)*  Selling point  5 menit ke MRT lebak bulus  3 Menit ke MRT Fatmawati 1 menit ke RS Mayapada 3 menit ke RS Siloam 6 menit ke Mall Point Squer  8 menit ke mall Pondok Indah  1 menit ke Sekolah Cikal Lebak bulus  1 menit Ke south quater  1 menit ke tempat kuliner Kampung artis"
940887434,Rumah Luas Dan Besar Ada Kamar Kontrakan Di Menteng Jaksel,39000000000.0,-6.233,106.841,Jakarta D.K.I.,Jakarta Selatan,Tebet,407,705,9,6,https://www.lamudi.co.id/properti/41032-73-ff11295ff8d8-8761-3c8308e0-9460-4f9d?i=AIm4onM,rumah,,,"Rumah Luas dan Besar ada kamar kontrakan di Menteng Jaksel_CPA 12829 BS Rumah di Menteng Jaksel - LT: 705 m2, LB: 407m2, KT: 9+, KM: 6+, Lantai: 2, Hadap: , Ruang Lain: Gudang, Garasi: ,3 Carport: 3, Listrik: 6600, Air: Jetpum, Fasilitas Lain: , Surat: SHM, TURUN HARGA IDR: 43 M menjadi IDR 41 M ( nego) menjadi IDR 3,9 M ID: 256156"
945105716,Rumah Kantor Di Lebak Bulus Jalan Kaki Ke Stasiun MRT,8500000000.0,-6.303,106.781,Banten,Tangerang Selatan Kota,Ciputat Timur,197,278,2,2,https://www.lamudi.co.id/properti/41032-73-bcd33f7bfb1e-9ea9-aee06826-a761-4c53?i=AKaDKEM,rumah,ac,,"Dijual Rumah Kantor Di Lebak Bulus Jalan Kaki Ke Stasiun MRT Rumah kantor 2 lantai siap pakai dengan lokasi strategis di kawasan Lebak Bulus, Jakarta Selatan. Berada di dalam Komplek PU Pasar Jumat yang tenang dan aman, properti ini sangat ideal untuk kegiatan perkantoran maupun usaha profesional. Spesifikasi Properti: Legalitas: SHGB Luas Tanah: 197 m² Luas Bangunan: 278 m² Jumlah Lantai: 2 Listrik: 7700 VA Lokasi sangat strategis, hanya sekitar 100 meter dari akses transportasi umum (MRT Lebak Bulus, TransJakarta, bus antarkota, dan JakLingko) Dekat dengan Gerbang Tol Pondok Pinang (±500 meter) Dikelilingi pusat perbelanjaan ternama seperti Pondok Indah Mall, Gandaria City, Poins Square, dan Citos (5–30 menit) Jumlah Kamar Mandi: 3 Harga : 8.5 M (nego) PIM1095-ND/YAS ID: 269869"
939592549,Rumah Dijual Di Jati Padang Dekat Tol Lokasi Sangat Strategis,18000000000.0,-6.29,106.828,Jakarta D.K.I.,Jakarta Selatan,Pasar Minggu,520,673,6,7,https://www.lamudi.co.id/properti/41032-73-5a4114b63f0e-9938-199c792-9829-737c?i=Z0zXZQ,rumah,"garasi, garden",2,"DIJUAL RUMAH BARU MEWAH AMERICAN CLASSIC DI JATIPADANG JAKARTA SELATAN  ON PROGRES  SPESIFIKASI: • Luas Tanah 673 m2 • Luas Bangunan 520 m2 • Kamar Tidur 5 + 3 • Kamar Mandi 6+ 1 • Swimming Pool • Taman • Service Area • Garasi 4 Mobil • Carport 2Mobil • Akses Jalan 2 Mobil • Sertifikat Hak Milik  HARGA Rp. 18 Milyar,- NEGO  Legalitas - SHM, IMB, PBB  Selling Point : - 5 Menit Ke Tol Tb Simatupang - Lokasi Aman dan Bebas Banjir - Akses Jalan 2 Mobil - Terbatas Hanya 2 Rumah   mm Utk info hub :"
944499457,Dijual 1 Rumah dan 6 unit kontrakan di Pondok Labu Jakarta Selatan,6000000000.0,-6.307,106.797,Jakarta D.K.I.,Jakarta Selatan,Cilandak,1067,1037,9,9,https://www.lamudi.co.id/properti/41032-73-689e1b5cba7e-40b2-19d86c5-b2d2-7152?i=ANmUbdo,rumah,,1,"Dijual 1 unit Rumah induk plus 6 unit kontrakan  Harga 6 Milyar nego Luas tanah 1067 meter Ukuran lebar muka gerbang rumah 27 meter Saat ini 6 unit kontrakan nya terisi oleh yang nyewa, tarif sewa perbulan 1 juta.  Surat SHM Lingkungan nyaman dan tidak banjir Akses jalan masuk mobil.   Lokasi di Pondok Labu Jakarta Selatan.   Akses dekat ke pintu tol Dekat ke sekolah sekolah, klinik, apotek, rumah sakit, mini market dan pasar."
940179220,Rumah Dijual Di Pancoran Timur Dekat Ke LRT dan Kampus Sampoerna Academy,7400000000.0,-6.245,106.846,Jakarta D.K.I.,Jakarta Selatan,Pancoran,211,118,4,4,https://www.lamudi.co.id/properti/41032-73-95b45bd24acd-7bf-19a28bd-bb04-7614?i=bMIA2A,rumah,garasi,3,"Dijual Rumah Mewah Ready Stock Siap Huni Dalam Cluster Exclusive Di Pancoran Jakarta Selatan, Terdapat 40 Unit, Lokasi Premium Dan Strategis, Akses 2 Mobil, Dekat Dengan Pusat Bisnis Perkantoran Dan Transportasi Umum.  Spek Bangunan 3 Lantai (Ready Stock) Land Area: 118 - 224  Meter2 Building Area: 211 sd 238 Meter2 Bedrooms: 3+1 Bathrooms: 3+1 Carport: 2 Mobil Garage: 1 Mobil Listrik 4400 watt  Price: 7 Milyaran (Nego)  Technical Specifications: - Tiang Pancang & Tapak Beton Bertulang - Dinding Full Bata Merah, Plaster & Finishing  - Sills And Doors– Chamfer Wood  - Aluminum Windows  - Atap Rangka Baja Ringan,  - Gypsum Ceiling  - 4400 Watt Electricity Power  - Jet Pump Well Fresh Water  - Homogenouse Tile & Parquette Engineered Wood – Roof Genteng Asphalt ex Iko Setara – CCTV, Smart Home System  Selling Point  ● Bebas Banjir  ● Lokasi Strategis  ● Dekat Dengan Tol Tebet 2 ● Lokasi Belakang Gedung Bpjs Kesehatan ● Dekat Dengan Gedung Sampoerna Academy ● Dekat Pusat Perkantoran ● Dekat Dengan LRT ● Dekat Dengan Stasiun KRL ● Dekat Dengan Mall ● Dekat Dengan Rumah Sakit  Info lebih lanjut hub"
945105617,Dijual Rumah Hook Elegan Di Lingkungan Premium Lokasi Strategis,5750000000.0,-6.303,106.781,Banten,Tangerang Selatan Kota,Ciputat Timur,300,218,3,2,https://www.lamudi.co.id/properti/41032-73-9dbcd1eef4c4-6ef1-8bf79a62-86f6-4b1b?i=CiyMIw,rumah,,,"Dijual Rumah Hook Elegan di Lingkungan Premium Yang Tenang, Lokasi Strategis di Belakang Stasiun MRT Lebak Bulus. LT: 218 m2 LB: 300 m2, Hadap: Utara, Lantai: 2 KT: 3 KM: 2 Carport: 2 mobil Listrik: 6600 VA Air: jet pump Surat: SHM Harga: 6 M Dekat dengan masjid, dan kawasan bisnis Pondok Indah - TB Simatupang PIM1834-YAS ID: 273924"
944009449,Dijual Apartemen Oakwood Premier Cozmo Furnished 1BR Uk 101 m2 at Jakarta Selatan,5300000000.0,-6.227,106.825,Jakarta D.K.I.,Jakarta Selatan,Setia Budi,101,0,1,1,https://www.lamudi.co.id/properti/41032-73-5c82bce7fc26-d377-19d1e21-bbd5-72b9?i=eiSn1w,apartemen,,15,"YN03033 Dijual Apartemen Oakwood Premier Cozmo Furnished 1BR Uk 101 m2 at Jakarta Selatan   Apartemen Oakwood Premier Cozmo  Alamat : Jl. DR. Ide Anak Agung Gede Agung, Lingkar Mega Kuningan   Lb 101 m2  All view 1 BR  Study room 1  Full furnished   Fasilitas :  * gym  * 24 hour security * swimming pool * sauna * children playground  * function hall * basement parking space  * cafe  * resto * food court  * beauty salon * mini marker * ATM 24 Hours  * laundry  * taxi pool  Harga jual 5.3 M"
941487194,Dijual Rumah Cocok Untuk Dijadikan Kantor Di Jakarta Selatan,17000000000.0,-6.256,106.79,Jakarta D.K.I.,Jakarta Selatan,Kebayoran Baru,600,570,5,3,https://www.lamudi.co.id/properti/41032-73-59d76897e3c9-a37c-29f8c05-a511-4b82?i=AP5Rcr8,rumah,,,"Dijual rumah juga cocok untuk dijadikan kantor. Luas Tanah 570 m2 Status Sertifikat : SHM Panjang Tanah : 47,5 m Lebar tanah : 12 m Luas bangunan : 600 m terdiri dari 2 lantai Kamar Tidur 5 Kamar Mandi 3 Listrik 23.000 watt Rumah/gedung dengan luas tanah kurang lebih 570 m2 dan luas bangunan sekitar 600 m2 ini cocok untuk dijadikan hunian sekaligus kantor, karena berada di lokasi yang cukup strategis. Jalan di depan property cukup lebar dan dilalui oleh kendaraan umum yaitu Jaklinko dari arah Lebak Bulus - Blok M. Dekat ke Jl Fatmawati Raya dan jl.Radio Dalam. Dekat ke ITC Fatmawati dan Pindok Indah Mall. ID: 261966"
944009284,Dijual Apartemen Arumaya Residence Furnished 1BR Uk 58 m2 at Jakarta Selatan,2700000000.0,-6.292,106.782,Jakarta D.K.I.,Jakarta Selatan,Cilandak,58,0,1,1,https://www.lamudi.co.id/properti/41032-73-210f02966666-5b91-19d1e15-ba58-7072?i=ALPMi18,apartemen,,15,"YN03023 Dijual Apartemen Arumaya Residence Furnished 1BR Uk 58 m2 at Jakarta Selatan   Dijual Apartemen Arumaya Residence  Alamat : Jl. Lebak Bulus I, RT.01/RW.04, Lebak Bulus, Kec. Cilandak, Kota Jakarta Selatan View ke garden  Lb 58 m2  1BR Full furnished   Harga jual 2.7 M NEGO"
940620098,"HOUSE FOR SALE & RENT - [AMPERA / KEMANG] HUNIAN EKSKLUSIF, DESIGN ARSITEKTUR KONTEMPORER",55000000000.0,-6.277,106.811,Jakarta D.K.I.,Jakarta Selatan,Cilandak,1150,1150,3,3,https://www.lamudi.co.id/properti/41032-73-a1be7f63824c-4936-19a73bb-bec7-728a?i=Q6A6Pg,rumah,,2,"HOUSE FOR SALE & RENT - [AMPERA / KEMANG]  HUNIAN EKSKLUSIF, DESIGN ARSITEKTUR KONTEMPORER, SWIMMING POOL DAN TAMAN INDOOR. ——————————— KONDISI RUMAH: • Single House  • Jenis Bangunan: Brand New • Unfurnished  ——————————— FASILITAS RUMAH: • Halaman: Depan, Belakang • Private Security Post • Swimming Pool  • Fish Pond • Instalasi Internet Ready • Teras Belakang • CCTV • Lights all LED • Ruang Tamu • Genset • Ruang Keluarga • Big Kitchen • Ruang Kerja / Library • Dry Kitchen • Wet Kitchen  • Water Heater ——————————— SPESIFIKASI UNIT:  LT: 1.150 m² | LB: 700 m² KT: 3 | KM: 3 KP: 2 | KMP: 1 Bangunan: 2 Lantai Carport: 2 Mobil Garasi: 2 Mobil Listrik: 11.000 watt SERTIPIKAT: SHM   PRICE FOR SALE: Rp 55 M PRICE FOR RENT: USD 4,500 / Bulan (Nego)"
928048568,DIJUAL RUMAH MEWAH KOSONG KAWASAN METRO PONDOK INDAH,75000000000.0,-6.268,106.783,Jakarta D.K.I.,Jakarta Selatan,Cilandak,623,1670,2,2,https://www.lamudi.co.id/properti/41032-73-620d5276176d-3b77-197f615-957b-791d?i=AOjDhRc,rumah,,,DIJUAL   RUMAH MEWAH KOSONG KAWASAN METRO PONDOK INDAH     LUAS TANAH : 1670 (55 X 30)  LUAS BANGUNAN : 623     BUTUH RENOVASI        V002/02/F2402015
940607388,"Rumah & Kontrakan Di Area Bisnis Wilayah Tanah Kusir, JakSel",30000000000.0,-6.236,106.78,Jakarta D.K.I.,Jakarta Selatan,Kebayoran Lama,250,0,3,2,https://www.lamudi.co.id/properti/41032-73-e3cfc95078e-2257-aa9a6453-aa59-4e15?i=GJPKrw,rumah,ac,,"Rumah dan kontrakan 10 pintu di lokasi tanah bentuk ngantong L di area kampus dan perkantoran area Tanah Kusir, Kebayoran Lama Selatan, Jakarta Selatan. ID: 256164"
943999530,Rumah Luas Lokasi Strategis Di Jaksel DM 17936,21000000000.0,-6.23,106.839,Jakarta D.K.I.,Jakarta Selatan,Tebet,400,808,6,3,https://www.lamudi.co.id/properti/41032-73-76d9480a1009-8e2b-92bbd376-b53e-4c9f?i=AOWljZQ,rumah,ac,,"CPA 17936 Rumah di Jaksel - LT: 808 m2, LB: 400 m2, KT: 6+1, KM: 3+1, Lantai: 1, Hadap: , Ruang Lain: , Garasi: 1, Carport: 1, Listrik: 5500, AC: 1, Air: PAM, Fasilitas Lain: , Tahun Bangun: , Surat: SHM, IDR: 21 M (Nego) ID: 277425"
